iorig,x,y,z,vx,vy,vz,u,h,alpha,divv
41575,0.60546875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.06152315905903706,0.0,2.072061069279088,0.015708797,5.638041e-12,-0.00034182184
41576,0.62109375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.06895405447462495,0.0,2.072061069279088,0.015708797,4.553608e-12,-0.0003831078
41577,0.63671875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.07572088465149746,0.0,2.072061069279088,0.015708797,2.2123828e-12,-0.00042070422
41578,0.65234375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.08175848131592515,0.0,2.072061069279088,0.015708797,0.0,-0.000454249
41579,0.66796875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.08700869911154326,0.0,2.072061069279088,0.015708797,0.0,-0.00048341916
41580,0.68359375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.09142097557091856,0.0,2.072061069279088,0.015708797,0.0,-0.0005079337
41581,0.69921875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.09495281805975142,0.0,2.072061069279088,0.015708797,0.0,-0.0005275566
41582,0.71484375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.09757021300417258,0.0,2.072061069279088,0.015708797,0.0,-0.0005420988
41583,0.73046875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.09924795346005355,0.0,2.072061069279088,0.015708797,0.0,-0.00055142026
41584,0.74609375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.0999698818696578,0.0,2.072061069279088,0.015708797,0.0,-0.0005554313
41585,0.76171875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.09972904566775465,0.0,2.072061069279088,0.015708797,0.0,-0.0005540932
41586,0.77734375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.09852776423862285,0.0,2.072061069279088,0.015708797,0.0,-0.0005474189
41587,0.79296875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.09637760657911225,0.0,2.072061069279088,0.015708797,0.0,-0.0005354727
41588,0.80859375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.09329927988287984,0.0,2.072061069279088,0.015708797,0.0,-0.00051836955
41589,0.82421875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.08932243011879504,0.0,2.072061069279088,0.015708797,0.0,-0.0004962742
41590,0.83984375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.0844853565240535,0.0,2.072061069279088,0.015708797,0.0,-0.0004693995
41591,0.85546875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.07883464276158622,0.0,2.072061069279088,0.015708797,0.0,-0.0004380042
41592,0.87109375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.07242470829392054,0.0,2.072061069279088,0.015708797,0.0,-0.0004023907
41593,0.88671875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.06531728429400702,0.0,2.072061069279088,0.015708797,0.0,-0.00036290195
41594,0.90234375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.057580819140278544,0.0,2.072061069279088,0.015708797,0.0,-0.00031991824
41595,0.91796875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.04928981922134791,0.0,2.072061069279088,0.015708797,0.0,-0.00027385357
41596,0.93359375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.04052413139875669,0.0,2.072061069279088,0.015708797,0.0,-0.00022515153
41597,0.94921875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.031368174038049215,0.0,2.072061069279088,0.015708797,0.0,-0.00017428114
41598,0.96484375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.021910124013765252,0.0,2.072061069279088,0.015708797,0.0,-0.00012173235
41599,0.98046875,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.012241067517935146,0.0,2.072061069279088,0.015708797,0.0,-6.8011206e-05
41600,0.99609375,0.7137834829796915,-0.044652156769485016,0.30979221877118723,-0.002454122850258462,0.0,2.072061069279088,0.015708797,0.0,-1.3635071e-05
41601,0.00390625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.002454122852299201,0.0,2.168553837849489,0.015949871,0.0,1.844169e-05
41602,0.01953125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.012241067519961192,0.0,2.168553837849489,0.015949871,0.0,9.198643e-05
41603,0.03515625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.021910124015757003,0.0,2.168553837849489,0.015949871,0.0,0.00016464529
41604,0.05078125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.03136817403998758,0.0,2.168553837849489,0.015949871,0.0,0.00023571853
41605,0.06640625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.040524131400622915,0.0,2.168553837849489,0.015949871,0.0,0.00030452167
41606,0.08203125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.04928981922312411,0.0,2.168553837849489,0.015949871,0.0,0.00037039208
41607,0.09765625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.057580819141947515,0.0,2.168553837849489,0.015949871,0.0,0.00043269544
41608,0.11328125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.06531728429555278,0.0,2.168553837849489,0.015949871,0.0,0.0004908317
41609,0.12890625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.07242470829532814,0.0,2.168553837849489,0.015949871,0.0,0.000544241
41610,0.14453125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.07883464276284215,0.0,2.168553837849489,0.015949871,0.0,0.0005924089
41611,0.16015625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.08448535652514562,0.0,2.168553837849489,0.015949871,0.0,0.0006348716
41612,0.17578125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.08932243011971287,0.0,2.168553837849489,0.015949871,0.0,0.0006712202
41613,0.19140625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.09329927988361453,0.0,2.168553837849489,0.015949871,0.0,0.0007011045
41614,0.20703125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.09637760657965672,0.0,2.168553837849489,0.015949871,0.0,0.00072423683
41615,0.22265625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.09852776423897185,0.0,2.168553837849489,0.015949871,0.0,0.00074039435
41616,0.23828125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.0997290456679048,0.0,2.168553837849489,0.015949871,0.0,0.0007494215
41617,0.25390625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.0999698818696077,0.0,2.168553837849489,0.015949871,0.0,0.0007512313
41618,0.26953125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.09924795345980365,0.0,2.168553837849489,0.015949871,0.0,0.00074580626
41619,0.28515625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.09757021300372531,0.0,2.168553837849489,0.015949871,0.0,0.0007331988
41620,0.30078125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.09495281805911107,0.0,2.168553837849489,0.015949871,0.0,0.0007135302
41621,0.31640625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.09142097557009132,0.0,2.168553837849489,0.015949871,0.0,0.00068698986
41622,0.33203125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.08700869911053706,0.0,2.168553837849489,0.015949871,0.0,0.00065383344
41623,0.34765625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.08175848131474972,0.0,2.168553837849489,0.015949871,0.0,0.0006143803
41624,0.36328125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.07572088465016408,0.0,2.168553837849489,0.015949871,0.0,0.0005690103
41625,0.37890625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.0689540544731465,0.0,2.168553837849489,0.015949871,0.0,0.00051816046
41626,0.39453125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.06152315905742776,0.0,2.168553837849489,0.015949871,0.0,0.00046232046
41627,0.41015625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.05349976198800234,0.0,2.168553837849489,0.015949871,0.0,0.00040202803
41628,0.42578125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.044961132964684285,0.0,2.168553837849489,0.015949871,0.0,0.00033786384
41629,0.44140625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.035989503652658114,0.0,2.168553837849489,0.015949871,0.0,0.00027044586
41630,0.45703125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.02667127574659066,0.0,2.168553837849489,0.015949871,0.0,0.00020042332
41631,0.47265625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.01709618887507945,0.0,2.168553837849489,0.015949871,0.0,0.00012847061
41632,0.48828125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,0.007356456358972673,0.0,2.168553837849489,0.015949871,0.0,5.528065e-05
41633,0.50390625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.002454122853319587,0.0,2.168553837849489,0.015949871,0.0,-1.8441693e-05
41634,0.51953125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.01224106752097421,0.0,2.168553837849489,0.015949871,0.0,-9.198643e-05
41635,0.53515625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.021910124016752897,0.0,2.168553837849489,0.015949871,0.0,-0.00016464529
41636,0.55078125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.03136817404095676,0.0,2.168553837849489,0.015949871,0.0,-0.00023571853
41637,0.56640625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.04052413140155605,0.0,2.168553837849489,0.015949871,0.0,-0.00030452167
41638,0.58203125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.0492898192240122,0.0,2.168553837849489,0.015949871,0.0,-0.00037039208
41639,0.59765625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.05758081914278203,0.0,2.168553837849489,0.015949871,0.0,-0.00043269544
41640,0.61328125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.06531728429632566,0.0,2.168553837849489,0.015949871,0.0,-0.0004908317
41641,0.62890625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.07242470829603195,0.0,2.168553837849489,0.015949871,0.0,-0.000544241
41642,0.64453125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.07883464276347008,0.0,2.168553837849489,0.015949871,0.0,-0.0005924089
41643,0.66015625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.0844853565256917,0.0,2.168553837849489,0.015949871,0.0,-0.0006348716
41644,0.67578125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.08932243012017177,0.0,2.168553837849489,0.015949871,0.0,-0.0006712202
41645,0.69140625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.09329927988398186,0.0,2.168553837849489,0.015949871,0.0,-0.0007011045
41646,0.70703125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.09637760657992894,0.0,2.168553837849489,0.015949871,0.0,-0.00072423683
41647,0.72265625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.09852776423914633,0.0,2.168553837849489,0.015949871,0.0,-0.00074039435
41648,0.73828125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.0997290456679799,0.0,2.168553837849489,0.015949871,0.0,-0.0007494215
41649,0.75390625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.09996988186958267,0.0,2.168553837849489,0.015949871,0.0,-0.0007512313
41650,0.76953125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.09924795345967871,0.0,2.168553837849489,0.015949871,0.0,-0.00074580626
41651,0.78515625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.09757021300350169,0.0,2.168553837849489,0.015949871,0.0,-0.0007331988
41652,0.80078125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.09495281805879091,0.0,2.168553837849489,0.015949871,0.0,-0.0007135302
41653,0.81640625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.0914209755696777,0.0,2.168553837849489,0.015949871,0.0,-0.00068698986
41654,0.83203125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.08700869911003399,0.0,2.168553837849489,0.015949871,0.0,-0.00065383344
41655,0.84765625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.08175848131416201,0.0,2.168553837849489,0.015949871,0.0,-0.0006143803
41656,0.86328125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.07572088464949742,0.0,2.168553837849489,0.015949871,0.0,-0.0005690103
41657,0.87890625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.06895405447240727,0.0,2.168553837849489,0.015949871,0.0,-0.00051816046
41658,0.89453125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.06152315905662314,0.0,2.168553837849489,0.015949871,0.0,-0.00046232046
41659,0.91015625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.05349976198714001,0.0,2.168553837849489,0.015949871,0.0,-0.00040202803
41660,0.92578125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.044961132963772625,0.0,2.168553837849489,0.015949871,0.0,-0.00033786384
41661,0.94140625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.03598950365170582,0.0,2.168553837849489,0.015949871,0.0,-0.00027044586
41662,0.95703125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.026671275745606987,0.0,2.168553837849489,0.015949871,0.0,-0.00020042332
41663,0.97265625,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.017096188874073798,0.0,2.168553837849489,0.015949871,0.0,-0.00012847061
41664,0.98828125,0.7252278304125539,-0.044652156769485016,0.22926303905777057,-0.007356456357954799,0.0,2.168553837849489,0.015949871,0.0,-5.528065e-05
41665,0.01171875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.007356456359990601,0.0,2.3087106659857923,0.01628174,0.0,7.047028e-05
41666,0.02734375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.01709618887608512,0.0,2.3087106659857923,0.01628174,0.0,0.00016377088
41667,0.04296875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.026671275747574375,0.0,2.3087106659857923,0.01628174,0.0,0.00025549426
41668,0.05859375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.035989503653610415,0.0,2.3087106659857923,0.01628174,0.0,0.0003447571
41669,0.07421875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.04496113296559599,0.0,2.3087106659857923,0.01628174,0.0,0.00043069973
41670,0.08984375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.05349976198886467,0.0,2.3087106659857923,0.01628174,0.0,0.0005124945
41671,0.10546875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.06152315905823241,0.0,2.3087106659857923,0.01628174,0.0,0.0005893537
41672,0.12109375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.06895405447388574,0.0,2.3087106659857923,0.01628174,0.0,0.00066053704
41673,0.13671875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.07572088465083075,0.0,2.3087106659857923,0.01628174,0.0,0.0007253591
41674,0.15234375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.08175848131533744,0.0,2.3087106659857923,0.01628174,0.0,0.0007831955
41675,0.16796875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.08700869911104014,0.0,2.3087106659857923,0.01628174,0.0,0.0008334893
41676,0.18359375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.09142097557050494,0.0,2.3087106659857923,0.01628174,0.0,0.00087575614
41677,0.19921875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.09495281805943123,0.0,2.3087106659857923,0.01628174,0.0,0.00090958906
41678,0.21484375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.09757021300394896,0.0,2.3087106659857923,0.01628174,0.0,0.00093466206
41679,0.23046875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.0992479534599286,0.0,2.3087106659857923,0.01628174,0.0,0.0009507338
41680,0.24609375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.09996988186963275,0.0,2.3087106659857923,0.01628174,0.0,0.0009576494
41681,0.26171875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.09972904566782972,0.0,2.3087106659857923,0.01628174,0.0,0.0009553423
41682,0.27734375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.09852776423879733,0.0,2.3087106659857923,0.01628174,0.0,0.0009438348
41683,0.29296875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.09637760657938449,0.0,2.3087106659857923,0.01628174,0.0,0.00092323765
41684,0.30859375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.09329927988324718,0.0,2.3087106659857923,0.01628174,0.0,0.0008937492
41685,0.32421875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.08932243011925396,0.0,2.3087106659857923,0.01628174,0.0,0.00085565343
41686,0.33984375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.08448535652459957,0.0,2.3087106659857923,0.01628174,0.0,0.0008093172
41687,0.35546875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.0788346427622142,0.0,2.3087106659857923,0.01628174,0.0,0.0007551869
41688,0.37109375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.07242470829462436,0.0,2.3087106659857923,0.01628174,0.0,0.00069378375
41689,0.38671875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.06531728429477993,0.0,2.3087106659857923,0.01628174,0.0,0.000625699
41690,0.40234375,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.05758081914111303,0.0,2.3087106659857923,0.01628174,0.0,0.0005515885
41691,0.41796875,0.7373057863044896,-0.044652156769485016,0.12428322234081002,0.049289819222236034,0.0,2.3087106659857923,0.01628174,0.0,0.00047216585
